epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,7.84071,1.76702,2.53068,1.65401,0.02329,0.875,0.02969,0.00843,1.4993,3.52026,1.40229,0.000209962,0.000209962,0.000209962
26,8.13372,1.68126,3.1042,1.52201,0.02329,0.875,0.02969,0.00843,1.4993,3.52026,1.40229,0.000210459,0.000210459,0.000210459
27,8.44703,1.6001,2.43244,1.54294,0.02325,0.875,0.02945,0.01128,1.53672,3.47526,1.37715,0.000210295,0.000210295,0.000210295
28,8.75201,1.71839,2.26565,1.5303,0.02325,0.875,0.02945,0.01128,1.53672,3.47526,1.37715,0.000209472,0.000209472,0.000209472
29,9.18005,1.798,2.14418,1.54953,0.02697,1,0.03866,0.01224,1.53669,3.43643,1.35231,0.000207988,0.000207988,0.000207988
30,9.48181,1.57654,2.13049,1.44992,0.02697,1,0.03866,0.01224,1.53669,3.43643,1.35231,0.000205844,0.000205844,0.000205844
31,9.78027,1.54507,2.01682,1.43433,0.02708,1,0.0384,0.01263,1.51432,3.42393,1.33769,0.000203041,0.000203041,0.000203041
32,10.0729,1.471,2.29786,1.54137,0.02708,1,0.0384,0.01263,1.51432,3.42393,1.33769,0.000199577,0.000199577,0.000199577
33,10.3766,1.41054,2.14961,1.39373,0.02713,1,0.03828,0.01427,1.53384,3.37657,1.32288,0.000195452,0.000195452,0.000195452
34,10.6672,1.84269,2.80069,1.77105,0.02713,1,0.03828,0.01427,1.53384,3.37657,1.32288,0.000190668,0.000190668,0.000190668
35,10.9755,1.76079,2.15786,1.55447,0.02713,1,0.03972,0.01655,1.53358,3.3516,1.32936,0.000185224,0.000185224,0.000185224
36,11.2676,1.80146,2.49816,1.84015,0.02713,1,0.03972,0.01655,1.53358,3.3516,1.32936,0.000179119,0.000179119,0.000179119
37,11.5664,1.41456,2.32626,1.41054,0.02699,1,0.09799,0.02277,1.53839,3.33346,1.34419,0.000172354,0.000172354,0.000172354
38,11.8502,1.92607,2.585,1.73189,0.02699,1,0.09799,0.02277,1.53839,3.33346,1.34419,0.00016493,0.00016493,0.00016493
39,12.1579,1.51772,1.9327,1.47651,0.02713,1,0.09816,0.02328,1.52243,3.37354,1.39013,0.000156845,0.000156845,0.000156845
40,12.4374,1.46911,2.23379,1.52776,0.02713,1,0.09816,0.02328,1.52243,3.37354,1.39013,0.0001481,0.0001481,0.0001481
41,16.5872,1.44682,2.0866,1.54857,0.02731,1,0.09884,0.02017,1.467,3.45747,1.44487,0.000138694,0.000138694,0.000138694
42,16.9621,1.30883,2.05887,1.40854,0.02731,1,0.09884,0.02017,1.467,3.45747,1.44487,0.000128629,0.000128629,0.000128629
43,17.3379,1.36558,2.18974,1.55762,0.02725,1,0.03856,0.0125,1.35407,3.61283,1.52156,0.000117904,0.000117904,0.000117904
44,17.6461,1.45357,1.9889,1.56111,0.02725,1,0.03856,0.0125,1.35407,3.61283,1.52156,0.000106518,0.000106518,0.000106518
45,17.988,1.39825,2.0469,1.47248,0.02706,1,0.04059,0.01051,1.3682,3.65811,1.5665,9.44722e-05,9.44722e-05,9.44722e-05
46,18.2936,1.55393,2.11374,1.53054,0.02706,1,0.04059,0.01051,1.3682,3.65811,1.5665,8.17663e-05,8.17663e-05,8.17663e-05
47,18.6098,1.45459,2.08381,1.51189,0.02699,1,0.0575,0.01399,1.33598,3.69791,1.57674,6.84003e-05,6.84003e-05,6.84003e-05
48,18.895,1.49329,2.10044,1.56192,0.02699,1,0.0575,0.01399,1.33598,3.69791,1.57674,5.43742e-05,5.43742e-05,5.43742e-05
49,19.3007,1.53249,1.99403,1.45992,0.02688,1,0.08306,0.01813,1.31109,3.71972,1.58774,3.96879e-05,3.96879e-05,3.96879e-05
50,19.5962,1.60942,2.24591,1.64391,0.02688,1,0.08306,0.01813,1.31109,3.71972,1.58774,2.43415e-05,2.43415e-05,2.43415e-05
1,0.660967,2.74211,3.60764,2.32012,0.0216,0.79167,0.02323,0.0222,0.10235,3.27411,0.73151,0,0,0
2,0.888482,2.58966,3.50046,2.25722,0.0215,0.79167,0.02281,0.02179,0.1057,3.27281,0.73113,1.63399e-05,1.63399e-05,1.63399e-05
3,1.10947,2.60265,3.49165,2.32488,0.02055,0.75,0.02206,0.02105,0.11054,3.27188,0.73164,3.20197e-05,3.20197e-05,3.20197e-05
4,1.32031,2.68287,3.28022,2.43884,0.0228,0.83333,0.02418,0.02418,0.11535,3.27032,0.73173,4.70394e-05,4.70394e-05,4.70394e-05
5,1.56492,2.53377,3.49462,2.22842,0.02495,0.875,0.02727,0.02507,0.10057,3.26832,0.73006,6.13989e-05,6.13989e-05,6.13989e-05
6,1.85091,2.48725,3.35776,2.26136,0.02655,0.95833,0.03315,0.02743,0.15102,3.26499,0.73339,7.50984e-05,7.50984e-05,7.50984e-05
7,2.14017,2.58072,3.19176,2.38959,0.02775,1,0.03789,0.03038,0.26657,3.25827,0.73986,8.81376e-05,8.81376e-05,8.81376e-05
8,2.55449,2.28395,3.38243,2.02866,0.02727,1,0.03855,0.03188,0.42731,3.25027,0.75287,0.000100517,0.000100517,0.000100517
9,2.85062,2.45817,3.34887,2.00223,0.02722,1,0.05253,0.0426,0.58241,3.25018,0.7744,0.000112236,0.000112236,0.000112236
10,3.15244,2.25902,3.11903,2.06506,0.02692,1,0.08103,0.05828,0.7335,3.26871,0.80899,0.000123295,0.000123295,0.000123295
11,3.46254,2.18783,3.19101,1.69428,0.02692,1,0.05716,0.03773,0.85513,3.33978,0.86158,0.000133693,0.000133693,0.000133693
12,3.76792,1.96611,3.18482,1.63669,0.02675,1,0.04187,0.02708,0.83538,3.50679,0.94353,0.000143432,0.000143432,0.000143432
13,4.074,1.93968,2.76466,1.6789,0.02668,1,0.04527,0.02789,0.83022,3.62517,1.02257,0.00015251,0.00015251,0.00015251
14,4.37662,1.77801,2.77406,1.62704,0.02667,1,0.04431,0.02367,0.86692,3.69298,1.09676,0.000160929,0.000160929,0.000160929
15,4.66564,1.62831,2.7313,1.56266,0.02668,1,0.04526,0.01927,0.91894,3.73714,1.16352,0.000168687,0.000168687,0.000168687
16,4.96584,1.63853,2.66535,1.48653,0.02667,1,0.04225,0.01488,1.0038,3.73913,1.21561,0.000175785,0.000175785,0.000175785
17,5.26539,1.77666,2.56407,1.48327,0.02667,1,0.03488,0.00906,1.0778,3.74334,1.26467,0.000182223,0.000182223,0.000182223
18,5.55308,1.76655,2.31233,1.61554,0.02667,1,0.03488,0.00906,1.0778,3.74334,1.26467,0.000188001,0.000188001,0.000188001
19,5.86144,1.77349,2.4852,1.56297,0.02223,0.83333,0.02332,0.00525,1.19395,3.71699,1.30358,0.000193119,0.000193119,0.000193119
20,6.17659,1.71989,2.26144,1.60761,0.02223,0.83333,0.02332,0.00525,1.19395,3.71699,1.30358,0.000197576,0.000197576,0.000197576
21,6.4711,1.67855,2.22471,1.49653,0.0133,0.5,0.01033,0.00229,1.34941,3.6543,1.34758,0.000201374,0.000201374,0.000201374
22,6.76136,1.79536,2.15115,1.47998,0.0133,0.5,0.01033,0.00229,1.34941,3.6543,1.34758,0.000204511,0.000204511,0.000204511
23,7.05056,1.66774,2.30776,1.41317,0.0089,0.33333,0.00604,0.0013,1.46,3.61431,1.39603,0.000206988,0.000206988,0.000206988
24,7.33276,1.65938,2.22235,1.67732,0.0089,0.33333,0.00604,0.0013,1.46,3.61431,1.39603,0.000208805,0.000208805,0.000208805
25,7.6569,1.79956,2.09408,1.48412,0.0089,0.33333,0.00603,0.00149,1.51017,3.55809,1.40294,0.000209962,0.000209962,0.000209962
26,7.97443,1.73527,1.98046,1.61464,0.0089,0.33333,0.00603,0.00149,1.51017,3.55809,1.40294,0.000210459,0.000210459,0.000210459
27,8.28136,2.00473,2.10038,1.93626,0.00998,0.375,0.00695,0.00147,1.67178,3.48271,1.43174,0.000210295,0.000210295,0.000210295
28,8.56513,1.89279,2.0726,1.63008,0.00998,0.375,0.00695,0.00147,1.67178,3.48271,1.43174,0.000209472,0.000209472,0.000209472
29,8.8478,1.66041,1.87,1.45417,0.01194,0.45833,0.00931,0.00222,1.72239,3.45406,1.44433,0.000207988,0.000207988,0.000207988
30,9.14376,1.69598,2.00965,1.5579,0.01194,0.45833,0.00931,0.00222,1.72239,3.45406,1.44433,0.000205844,0.000205844,0.000205844
31,9.44278,1.63505,2.0785,1.50891,0.01429,0.54167,0.01229,0.00271,1.71399,3.4584,1.44263,0.000203041,0.000203041,0.000203041
32,9.84811,1.84379,2.19609,1.64005,0.01429,0.54167,0.01229,0.00271,1.71399,3.4584,1.44263,0.000199577,0.000199577,0.000199577
33,10.1496,1.56111,1.79959,1.39127,0.01771,0.66667,0.01585,0.00321,1.66392,3.51749,1.48058,0.000195452,0.000195452,0.000195452
34,10.4666,1.72926,1.81013,1.56347,0.01771,0.66667,0.01585,0.00321,1.66392,3.51749,1.48058,0.000190668,0.000190668,0.000190668
35,10.8154,1.6858,1.85355,1.52389,0.0198,0.75,0.01864,0.00335,1.56605,3.62173,1.52732,0.000185224,0.000185224,0.000185224
36,11.0924,1.47747,1.77982,1.35873,0.0198,0.75,0.01864,0.00335,1.56605,3.62173,1.52732,0.000179119,0.000179119,0.000179119
37,11.3967,1.65179,1.8678,1.55087,0.02201,0.83333,0.02175,0.00353,1.51,3.68783,1.56336,0.000172354,0.000172354,0.000172354
38,11.6835,1.52693,1.83944,1.4992,0.02201,0.83333,0.02175,0.00353,1.51,3.68783,1.56336,0.00016493,0.00016493,0.00016493
39,11.9857,1.72035,2.0799,1.58084,0.02203,0.83333,0.02341,0.00381,1.47259,3.7346,1.58207,0.000156845,0.000156845,0.000156845
40,12.2728,1.57725,1.72011,1.4719,0.02203,0.83333,0.02341,0.00381,1.47259,3.7346,1.58207,0.0001481,0.0001481,0.0001481
41,16.6249,1.05057,1.55814,1.35942,0.02084,0.79167,0.02618,0.00412,1.41258,3.76549,1.58944,0.000138694,0.000138694,0.000138694
42,17.0979,1.61571,1.7193,1.58293,0.02084,0.79167,0.02618,0.00412,1.41258,3.76549,1.58944,0.000128629,0.000128629,0.000128629
43,17.5183,1.40429,1.63069,1.47445,0.0256,0.95833,0.0387,0.00611,1.3803,3.77613,1.58179,0.000117904,0.000117904,0.000117904
44,17.8507,1.44214,1.74324,1.52587,0.0256,0.95833,0.0387,0.00611,1.3803,3.77613,1.58179,0.000106518,0.000106518,0.000106518
45,18.1502,1.1957,1.57875,1.27017,0.02672,1,0.05208,0.00897,1.35292,3.78264,1.57665,9.44722e-05,9.44722e-05,9.44722e-05
46,18.4883,1.36796,1.6758,1.35675,0.02672,1,0.05208,0.00897,1.35292,3.78264,1.57665,8.17663e-05,8.17663e-05,8.17663e-05
47,18.8848,1.47897,1.67062,1.54282,0.02679,1,0.061,0.01182,1.34832,3.7602,1.56891,6.84003e-05,6.84003e-05,6.84003e-05
48,19.2384,1.5796,1.66778,1.47474,0.02679,1,0.061,0.01182,1.34832,3.7602,1.56891,5.43742e-05,5.43742e-05,5.43742e-05
49,19.659,1.55478,1.67017,1.5567,0.02563,0.95833,0.07052,0.01424,1.33379,3.75464,1.56388,3.96879e-05,3.96879e-05,3.96879e-05
50,20.0302,1.44917,1.80071,1.48972,0.02563,0.95833,0.07052,0.01424,1.33379,3.75464,1.56388,2.43415e-05,2.43415e-05,2.43415e-05
1,0.808329,2.63999,3.59807,2.24081,0.02065,0.75,0.02194,0.02093,0.10535,3.2711,0.73112,3.334e-05,3.334e-05,3.334e-05
2,1.08423,2.69936,3.36604,2.55682,0.02289,0.83333,0.02417,0.02417,0.11422,3.27084,0.73075,8.25248e-05,8.25248e-05,8.25248e-05
3,1.3558,2.45011,3.46462,2.2156,0.02226,0.79167,0.02373,0.02235,0.13231,3.27021,0.73246,0.000130719,0.000130719,0.000130719
4,1.65171,2.332,3.31539,2.06197,0.02643,0.95833,0.03008,0.02905,0.15348,3.26403,0.73419,0.000177924,0.000177924,0.000177924
5,2.00039,2.53401,3.17883,2.34979,0.02643,0.95833,0.03008,0.02905,0.15348,3.26403,0.73419,0.000224138,0.000224138,0.000224138
6,2.34347,2.61899,3.41161,2.26966,0.02679,1,0.03695,0.03023,0.54328,3.25747,0.77781,0.000269362,0.000269362,0.000269362
7,2.79394,2.11773,3.19718,1.95618,0.02679,1,0.03695,0.03023,0.54328,3.25747,0.77781,0.000313596,0.000313596,0.000313596
8,3.1382,2.06513,3.14719,1.83797,0.02679,1,0.03695,0.03023,0.54328,3.25747,0.77781,0.00035684,0.00035684,0.00035684
9,3.49169,1.99342,3.0969,1.66738,0.02668,1,0.03446,0.02343,0.88794,3.45996,0.94199,0.000399093,0.000399093,0.000399093
10,3.81634,1.80971,2.94243,1.56182,0.02668,1,0.03446,0.02343,0.88794,3.45996,0.94199,0.000440356,0.000440356,0.000440356
11,4.15114,1.96927,2.79266,1.86237,0.02668,1,0.03446,0.02343,0.88794,3.45996,0.94199,0.000480629,0.000480629,0.000480629
12,4.47539,1.83674,2.99617,1.66527,0.02668,1,0.03446,0.02343,0.88794,3.45996,0.94199,0.000519912,0.000519912,0.000519912
13,4.82151,1.88048,2.74271,1.87571,0.02667,1,0.03396,0.02176,0.91277,3.42435,0.9368,0.000558205,0.000558205,0.000558205
14,5.15933,1.87482,2.86794,1.7191,0.02667,1,0.03396,0.02176,0.91277,3.42435,0.9368,0.000595507,0.000595507,0.000595507
15,5.48855,1.97002,2.85991,1.59403,0.02667,1,0.03396,0.02176,0.91277,3.42435,0.9368,0.00063182,0.00063182,0.00063182
16,5.81062,1.86054,2.90567,1.81355,0.02667,1,0.03396,0.02176,0.91277,3.42435,0.9368,0.000667142,0.000667142,0.000667142
17,6.13713,1.94536,3.00828,1.65734,0.02667,1,0.03396,0.02176,0.91277,3.42435,0.9368,0.000701474,0.000701474,0.000701474
18,6.48028,1.93298,2.95717,1.82114,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000734815,0.000734815,0.000734815
19,6.80965,1.76339,2.58418,1.67211,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000767167,0.000767167,0.000767167
20,7.13829,1.71676,2.55776,1.61437,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000798528,0.000798528,0.000798528
21,7.46728,1.63341,2.65476,1.5426,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000828899,0.000828899,0.000828899
22,7.79515,1.69138,2.24443,1.63977,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.00085828,0.00085828,0.00085828
23,8.12625,1.8272,2.56823,1.78089,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000886671,0.000886671,0.000886671
24,8.44975,2.01555,2.68746,1.81767,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000914071,0.000914071,0.000914071
25,8.77748,1.97813,2.50105,1.8144,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000940481,0.000940481,0.000940481
26,9.09841,1.73556,2.48767,1.536,0.02565,0.95833,0.03278,0.00911,1.27653,3.6817,1.38515,0.000965901,0.000965901,0.000965901
27,9.4424,1.80107,2.71215,1.62294,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.000990331,0.000990331,0.000990331
28,9.78039,2.09005,2.63645,2.05983,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00101377,0.00101377,0.00101377
29,10.2804,1.64582,2.18928,1.63599,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00103622,0.00103622,0.00103622
30,10.6103,1.66524,2.20352,1.4812,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00105768,0.00105768,0.00105768
31,10.9346,1.72439,2.2129,1.63312,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00107815,0.00107815,0.00107815
32,11.2604,1.89955,2.47432,1.64396,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00109763,0.00109763,0.00109763
33,11.5853,1.93895,2.38001,1.7532,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00111612,0.00111612,0.00111612
34,11.9205,1.61891,2.06563,1.52347,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00112239,0.00112239,0.00112239
35,12.2548,1.57201,2.10724,1.45936,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00110589,0.00110589,0.00110589
36,12.5906,1.98184,2.45544,1.82408,0.08797,0.31031,0.09725,0.01403,2.04108,3.37668,1.81398,0.00108938,0.00108938,0.00108938
37,12.9312,2.04948,2.2858,1.80504,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.00107288,0.00107288,0.00107288
38,13.2655,1.79275,2.2104,1.62738,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.00105638,0.00105638,0.00105638
39,13.6019,1.63876,2.06384,1.61675,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.00103987,0.00103987,0.00103987
40,13.9372,1.66607,2.20621,1.56398,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.00102337,0.00102337,0.00102337
41,14.2766,1.67765,1.92933,1.62743,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.00100687,0.00100687,0.00100687
42,14.6109,1.42223,2.08065,1.4713,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.000990365,0.000990365,0.000990365
43,14.9507,1.41107,2.23667,1.57364,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.000973861,0.000973861,0.000973861
44,15.2825,1.66014,2.09566,1.55826,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.000957358,0.000957358,0.000957358
45,15.6163,1.52887,2.32691,1.54797,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.000940855,0.000940855,0.000940855
46,15.956,1.77548,2.42575,1.85284,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.000924352,0.000924352,0.000924352
47,16.2924,1.8174,2.13796,1.66023,0.42896,0.66667,0.41028,0.10112,2.48027,2.15678,1.80797,0.000907848,0.000907848,0.000907848
48,16.6336,1.78504,2.18017,1.70184,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000891345,0.000891345,0.000891345
49,17.0769,1.76561,2.0819,1.6408,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000874842,0.000874842,0.000874842
50,17.4013,1.70323,1.8911,1.58328,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000858338,0.000858338,0.000858338
51,17.7436,1.44954,1.93362,1.54883,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000841835,0.000841835,0.000841835
52,18.0784,1.84704,2.07954,1.76799,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000825332,0.000825332,0.000825332
53,18.417,1.70299,2.0719,1.56132,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000808828,0.000808828,0.000808828
54,18.7526,1.93935,2.0598,1.78315,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000792325,0.000792325,0.000792325
55,19.0873,1.63957,2.0604,1.54053,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000775822,0.000775822,0.000775822
56,19.4216,1.63241,1.8646,1.45356,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000759318,0.000759318,0.000759318
57,19.7558,1.62267,2.13722,1.59235,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000742815,0.000742815,0.000742815
58,20.1006,1.86221,2.07851,1.68519,0.4535,0.82324,0.47596,0.09409,2.50073,2.23135,2.07143,0.000726312,0.000726312,0.000726312
59,20.4494,2.04833,2.0996,2.17969,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000709809,0.000709809,0.000709809
60,20.7864,1.73842,1.89462,1.78557,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000693305,0.000693305,0.000693305
61,21.1286,1.43175,1.88688,1.54297,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000676802,0.000676802,0.000676802
62,21.4673,1.53881,2.01292,1.62391,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000660299,0.000660299,0.000660299
63,21.8042,1.44786,1.7939,1.53477,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000643795,0.000643795,0.000643795
64,22.1494,1.90733,1.97074,1.80695,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000627292,0.000627292,0.000627292
65,22.4861,1.63385,1.87923,1.54317,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000610789,0.000610789,0.000610789
66,22.8434,1.59261,1.84932,1.57529,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000594286,0.000594286,0.000594286
67,23.1826,1.70603,2.03541,1.69799,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000577782,0.000577782,0.000577782
68,23.5291,1.7038,2.0822,1.64145,0.37481,0.95833,0.47351,0.13169,2.23312,2.10563,1.88443,0.000561279,0.000561279,0.000561279
69,24.0128,1.59615,2.08555,1.72733,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000544776,0.000544776,0.000544776
70,24.355,1.447,1.82533,1.51614,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000528272,0.000528272,0.000528272
71,24.7111,1.67208,2.01558,1.54508,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000511769,0.000511769,0.000511769
72,25.0454,1.78216,2.10501,1.74156,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000495266,0.000495266,0.000495266
73,25.385,1.65774,2.09551,1.67709,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000478762,0.000478762,0.000478762
74,25.7354,1.70254,2.09985,1.52815,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000462259,0.000462259,0.000462259
75,26.0928,1.42798,1.88724,1.47718,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000445756,0.000445756,0.000445756
76,26.4243,1.31168,1.69967,1.47172,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000429253,0.000429253,0.000429253
77,26.7644,1.41821,1.86061,1.6363,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000412749,0.000412749,0.000412749
78,27.1215,1.42126,1.72447,1.46278,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000396246,0.000396246,0.000396246
79,27.4574,1.7846,2.18505,1.62791,0.4051,1,0.50975,0.17509,2.14622,2.03186,1.78959,0.000379743,0.000379743,0.000379743
80,27.8091,1.55857,1.83512,1.75173,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000363239,0.000363239,0.000363239
81,28.1569,1.73857,1.96951,1.73442,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000346736,0.000346736,0.000346736
82,28.4876,1.51319,1.81011,1.53647,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000330233,0.000330233,0.000330233
83,28.8222,1.84895,2.02608,1.75291,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000313729,0.000313729,0.000313729
84,29.1698,1.41479,1.82051,1.44534,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000297226,0.000297226,0.000297226
85,29.5128,1.69804,1.96762,1.58559,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000280723,0.000280723,0.000280723
86,29.8481,1.57295,1.83397,1.57449,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.00026422,0.00026422,0.00026422
87,30.1944,1.48212,1.80574,1.46687,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000247716,0.000247716,0.000247716
88,30.6455,1.36795,1.76729,1.39692,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000231213,0.000231213,0.000231213
89,30.9907,1.55131,1.88481,1.5324,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.00021471,0.00021471,0.00021471
90,31.3436,1.40411,1.93918,1.48218,0.44094,1,0.5841,0.20416,2.13284,1.92603,1.78899,0.000198206,0.000198206,0.000198206
91,35.5137,1.50213,1.82434,1.64825,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,0.000181703,0.000181703,0.000181703
92,36.2981,1.4226,1.616,1.45562,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,0.0001652,0.0001652,0.0001652
93,36.9014,1.48436,1.71258,1.6489,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,0.000148696,0.000148696,0.000148696
94,37.2461,1.2813,1.65625,1.47378,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,0.000132193,0.000132193,0.000132193
95,37.579,1.50448,1.88506,1.52143,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,0.00011569,0.00011569,0.00011569
96,37.9257,1.40086,1.71598,1.51196,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,9.91865e-05,9.91865e-05,9.91865e-05
97,38.2571,1.29397,1.65784,1.44117,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,8.26832e-05,8.26832e-05,8.26832e-05
98,38.5955,1.67163,1.73233,1.77736,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,6.61799e-05,6.61799e-05,6.61799e-05
99,38.93,1.50226,1.68565,1.67018,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,4.96766e-05,4.96766e-05,4.96766e-05
100,39.2585,1.45123,1.74421,1.52478,0.48367,1,0.5679,0.18549,2.25277,1.80266,1.85093,3.31733e-05,3.31733e-05,3.31733e-05
1,0.95324,2.12688,6.0261,1.85373,0.02173,0.8125,0.02119,0.0207,0.12074,3.27096,0.72209,6.668e-05,6.668e-05,6.668e-05
2,1.33064,2.50803,3.51396,2.33954,0.02192,0.8125,0.022,0.02052,0.14815,3.26876,0.72425,0.000148545,0.000148545,0.000148545
3,1.69064,1.56576,7.01684,1.34566,0.02206,0.8125,0.02275,0.021,0.179,3.26588,0.72701,0.000228759,0.000228759,0.000228759
4,2.10304,2.3211,6.40372,1.76193,0.02019,0.75,0.01997,0.01802,0.1391,3.26335,0.72585,0.000307323,0.000307323,0.000307323
5,2.54526,1.96948,4.59443,1.73752,0.02187,0.8125,0.02141,0.019,0.17311,3.25709,0.72953,0.000384237,0.000384237,0.000384237
6,3.08468,2.41753,3.49457,2.02284,0.02187,0.8125,0.02141,0.019,0.17311,3.25709,0.72953,0.0004595,0.0004595,0.0004595
7,3.50518,2.02828,5.87017,1.90663,0.02187,0.8125,0.02141,0.019,0.17311,3.25709,0.72953,0.000533113,0.000533113,0.000533113
8,3.94997,2.26645,3.34534,2.0487,0.02514,0.9375,0.02651,0.02099,0.7199,3.32647,0.86722,0.000605076,0.000605076,0.000605076
9,4.38159,1.61531,5.78807,1.22949,0.02514,0.9375,0.02651,0.02099,0.7199,3.32647,0.86722,0.000675388,0.000675388,0.000675388
10,4.79571,1.12851,6.68293,1.17034,0.02514,0.9375,0.02651,0.02099,0.7199,3.32647,0.86722,0.00074405,0.00074405,0.00074405
11,5.25739,2.11537,3.41237,1.70101,0.02706,1,0.03353,0.01319,1.37978,3.61009,1.41512,0.000811062,0.000811062,0.000811062
